Fuel_Type,body_type,kms_driven,transmission_type,owner_No,manufacturer,model,Manufacture_year,price,Insurance Validity,Mileage,Engine,Max Power,Torque,Seats
4,3,120000.0,1,1,9,69,2012,130000.0,5,21.1,814.0,55.2,74.5,5
4,3,70000.0,1,2,6,51,2011,110000.00000000001,5,15.6,1196.0,70.0,102.0,5
4,3,50000.0,1,2,20,167,2008,55000.0,5,18.2,998.0,67.1,90.0,5
4,3,120000.0,1,1,9,69,2011,130000.0,5,21.1,814.0,55.2,74.5,5
4,8,20000.0,1,1,24,197,2022,650000.0,5,18.75,999.0,71.02,96.0,5
4,3,40000.0,1,1,27,210,2016,250000.0,5,25.17,799.0,53.3,72.0,5
4,3,100000.0,1,1,20,135,2010,110000.00000000001,5,19.0,998.0,66.1,90.0,5
4,8,10000.0,1,1,24,197,2021,730000.0,5,20.0,999.0,98.63,160.0,5
0,3,60000.0,1,1,20,136,2012,130000.0,5,26.83,796.0,38.4,54.0,5
4,3,20000.0,1,1,20,137,2021,330000.0,5,22.05,796.0,47.33,69.0,5
4,9,30000.0,1,1,20,159,2020,600000.0,5,21.21,1197.0,81.8,113.0,5
4,5,70000.0,1,1,27,215,2020,600000.0,5,20.0,999.0,71.01,96.0,7
4,5,70000.0,1,1,27,215,2020,600000.0,5,20.0,999.0,71.01,96.0,7
4,3,50000.0,1,2,20,163,2009,100000.0,5,17.3,1061.0,64.0,8.6,5
4,3,70000.0,1,1,20,158,2013,335000.0,5,18.6,1197.0,85.8,114.0,5
1,8,30000.0,1,1,17,117,2023,1100000.0,5,17.29,1493.0,100.0,260.0,7
4,8,50000.0,0,3,6,47,2014,400000.0,5,16.5,1499.0,110.0,140.0,5
4,3,30000.0,1,1,9,83,2011,300000.0,5,17.0,1197.0,80.0,11.4,5
4,3,20000.0,1,1,9,76,2011,180000.0,5,17.92,1086.0,62.1,96.1,5
1,8,20000.0,1,1,17,130,2022,1100000.0,5,20.0,1497.0,115.0,300.0,5
4,8,50000.0,1,1,16,113,2019,900000.0,5,15.81,1451.0,141.0,250.0,5
4,3,90000.0,1,1,9,83,2012,229999.99999999997,5,17.0,1197.0,80.0,11.4,5
1,3,60000.0,1,3,6,51,2011,150000.0,5,20.0,1399.0,68.0,160.0,5
4,3,100000.0,0,1,20,142,2018,400000.0,5,23.1,998.0,67.04,90.0,5
4,3,10000.0,1,1,3,32,2022,700000.0,5,19.3,1199.0,108.62,190.0,5
1,8,60000.0,1,1,6,47,2017,600000.0,5,23.0,1498.0,98.96,205.0,5
4,8,40000.0,1,1,20,162,2021,745000.0,5,17.03,1462.0,103.26,138.0,5
1,3,120000.0,1,2,6,51,2013,150000.0,5,20.0,1399.0,68.05,160.0,5
1,3,120000.0,1,2,6,51,2013,150000.0,5,20.0,1399.0,68.05,160.0,5
1,8,70000.0,1,1,13,99,2020,1166000.0,5,20.8,1493.0,113.43,250.0,5
4,3,10000.0,1,1,20,163,2021,500000.0,5,21.79,998.0,67.05,90.0,5
4,3,50000.0,0,2,20,138,2018,350000.0,5,23.95,998.0,67.1,90.0,5
1,8,50000.0,1,2,29,237,2018,600000.0,5,21.5,1497.0,108.5,260.0,5
4,3,50000.0,1,1,4,34,2016,225000.0,5,20.63,1198.0,67.0,104.0,5
1,8,30000.0,1,1,17,116,2021,1000000.0,5,16.0,1493.0,74.96,210.0,7
1,9,150000.0,1,2,20,159,2010,190000.0,5,19.3,1248.0,73.9,190.0,5
4,2,30000.0,0,2,26,203,2020,15000000.0,5,9.0,2981.0,443.87,530.0,4
1,8,70000.0,1,1,17,117,2021,950000.0,5,17.29,1493.0,100.0,260.0,7
4,3,90000.0,1,1,20,167,2010,150000.0,5,19.0,998.0,67.1,90.0,5
4,3,50000.0,1,1,20,136,2010,185000.0,5,19.7,796.0,46.3,62.0,5
4,3,80000.0,1,4,20,134,1998,50000.0,5,16.1,796.0,37.0,59.0,4
1,3,120000.0,1,2,2,24,2014,150000.0,5,25.44,936.0,56.3,142.5,5
4,9,20000.0,1,1,8,54,2021,800000.0,5,18.6,1199.0,88.76,110.0,5
1,8,60000.0,1,4,17,128,2017,450000.0,5,16.55,2498.0,105.0,247.0,6
1,9,60000.0,1,2,8,54,2016,430000.0,5,25.8,1498.0,98.6,200.0,5
4,9,70000.0,1,2,20,159,2011,225000.0,5,17.5,1298.0,85.8,114.0,5
4,3,150000.0,1,3,20,136,2008,70000.0,5,19.7,796.0,46.3,62.0,5
4,3,30000.0,1,2,9,82,2010,175000.0,5,20.36,1197.0,78.9,111.8,5
4,9,60000.0,1,1,9,65,2008,100000.0,5,13.2,1495.0,94.0,12.5,5
1,5,120000.0,1,2,20,146,2017,600000.0,5,24.52,1248.0,88.5,200.0,7
4,9,100000.0,1,1,20,159,2011,200000.0,5,17.5,1298.0,85.8,114.0,5
1,8,50000.0,1,1,17,124,2020,1600000.0,5,15.4,2179.0,136.78,319.0,7
4,3,70000.0,1,1,9,76,2007,100000.0,5,17.8,1086.0,63.0,9.8,5
4,8,10000.0,1,1,17,130,2022,1200000.0,5,16.82,1197.0,108.62,200.0,5
4,8,50000.0,1,1,17,130,2020,1070000.0,5,16.82,1197.0,108.62,200.0,5
4,3,80000.0,1,1,9,69,2015,248000.0,5,21.1,814.0,55.2,74.5,5
4,3,40000.0,1,1,20,137,2020,400000.0,5,22.05,796.0,47.33,69.0,5
4,3,70000.0,1,2,20,136,2007,125000.0,5,19.7,796.0,46.3,62.0,5
1,3,150000.0,1,1,8,61,2016,400000.0,5,27.3,1498.0,98.6,200.0,5
1,9,40000.0,0,1,8,54,2021,900000.0,5,21.0,1498.0,78.9,160.0,5
4,3,30000.0,1,1,20,137,2020,310000.0,5,22.05,796.0,47.33,69.0,5
4,9,80000.0,1,1,20,159,2014,350000.0,5,19.1,1197.0,85.8,114.0,5
1,8,80000.0,1,1,12,94,2017,1300000.0,5,17.1,1956.0,170.0,350.0,5
4,8,20000.0,1,1,8,64,2021,850000.0,5,16.5,1199.0,88.5,110.0,5
4,3,70000.0,1,2,2,30,2009,90000.0,5,18.0,995.0,62.0,90.3,5
1,8,120000.0,1,1,17,131,2012,500000.0,5,15.1,2179.0,140.0,330.0,7
4,8,20000.0,1,1,8,64,2022,950000.0,5,16.5,1199.0,88.5,110.0,5
1,8,150000.0,1,1,12,94,2018,1214000.0,5,17.1,1956.0,170.0,350.0,5
4,9,20000.0,1,1,9,67,2021,670000.0,5,20.5,1197.0,81.86,113.8,5
4,3,80000.0,1,2,20,134,2004,50000.0,5,16.1,796.0,37.0,59.0,4
1,8,90000.0,1,1,20,162,2017,850000.0,5,24.3,1248.0,88.5,200.0,5
4,3,30000.0,1,1,27,210,2017,300000.0,5,25.17,799.0,53.3,72.0,5
4,3,30000.0,1,1,20,137,2020,330000.0,5,22.05,796.0,47.33,69.0,5
1,8,40000.0,1,3,20,162,2018,750000.0,5,24.3,1248.0,88.5,200.0,5
4,9,120000.0,1,4,9,65,2005,70000.0,5,13.2,1495.0,94.0,12.5,5
4,3,120000.0,1,4,20,163,2006,80000.0,5,18.9,998.0,67.1,90.0,5
4,3,60000.0,1,2,20,163,2009,125000.0,5,18.9,1061.0,67.0,84.0,5
1,9,150000.0,1,2,20,159,2009,250000.0,5,19.3,1248.0,73.9,190.0,5
4,3,60000.0,1,1,20,137,2019,370000.0,5,24.7,796.0,47.3,69.0,5
1,8,150000.0,1,1,27,208,2013,325000.0,5,19.01,1461.0,108.45,248.0,5
4,3,80000.0,1,2,20,134,2006,45000.0,5,16.1,796.0,37.0,59.0,4
1,8,100000.0,1,2,29,236,2009,170000.0,5,13.93,2179.0,138.1,320.0,7
1,8,50000.0,1,1,17,118,2019,800000.0,5,16.5,1493.0,70.0,195.0,7
1,3,50000.0,1,3,2,24,2012,122000.0,5,25.44,936.0,57.6,150.0,5
4,3,60000.0,1,2,9,82,2008,150000.0,5,20.36,1197.0,78.9,111.7,5
4,3,30000.0,1,1,20,137,2020,325000.0,5,22.05,796.0,47.33,69.0,5
4,3,80000.0,1,4,20,134,2003,50000.0,5,16.1,796.0,37.0,59.0,4
4,8,10000.0,1,2,9,79,2022,1100000.0,5,18.0,998.0,118.35,171.6,5
3,9,150000.0,1,2,9,65,2009,100000.0,5,13.2,1495.0,93.7,124.5,5
4,2,40000.0,0,4,1,15,2006,700000.0,5,7.94,4395.0,450.0,600.0,4
4,3,150000.0,1,2,20,163,2009,125000.0,5,18.9,1061.0,67.0,84.0,5
4,8,60000.0,1,1,29,237,2019,800000.0,5,17.0,1198.0,108.5,170.0,5
4,5,30000.0,1,1,27,215,2021,780000.0,5,20.0,999.0,71.01,96.0,7
4,9,120000.0,1,2,8,58,2009,225000.0,5,17.0,1497.0,118.0,146.0,5
4,8,50000.0,0,1,29,237,2021,950000.0,5,17.05,1199.0,118.35,170.0,5
1,3,150000.0,1,2,20,158,2014,380000.0,5,25.2,1248.0,74.0,190.0,5
4,3,150000.0,1,2,20,167,2007,90000.0,5,18.2,998.0,67.1,90.0,5
4,3,10000.0,1,1,20,137,2022,425000.0,5,22.05,796.0,47.33,69.0,5
4,8,30000.0,1,1,13,99,2021,1450000.0,5,16.8,1497.0,113.43,144.0,5
4,3,60000.0,1,2,20,139,2018,590000.0,5,21.4,1197.0,83.1,115.0,5
4,3,60000.0,1,2,20,139,2018,590000.0,5,21.4,1197.0,83.1,115.0,5
4,3,50000.0,1,1,20,137,2018,280000.0,5,24.7,796.0,47.3,69.0,5
4,3,120000.0,1,2,20,142,2014,250000.0,5,23.1,998.0,67.04,90.0,5
1,8,70000.0,1,1,17,131,2013,500000.0,5,15.1,2179.0,140.0,330.0,7
1,8,150000.0,1,1,20,157,2017,500000.0,5,25.1,1248.0,88.5,200.0,5
4,3,50000.0,1,1,29,235,2016,142000.0,5,25.4,624.0,37.5,51.0,4
4,8,70000.0,1,1,17,119,2016,300000.0,5,18.15,1198.0,82.0,115.0,6
4,3,40000.0,1,1,20,158,2021,650000.0,5,22.38,1197.0,88.5,113.0,5
4,3,120000.0,1,3,20,158,2006,150000.0,5,16.1,1298.0,88.2,11.5,5
4,9,60000.0,1,2,29,244,2019,500000.0,5,20.3,1199.0,84.0,114.0,5
4,3,150000.0,0,4,20,135,2010,150000.0,5,16.98,998.0,66.1,90.0,5
1,9,90000.0,1,2,29,232,2011,161000.0,5,23.57,1396.0,70.0,140.0,5
4,8,10000.0,1,2,8,64,2023,1000000.0,5,16.5,1199.0,88.5,110.0,5
4,3,50000.0,1,1,29,242,2020,520000.0,5,20.09,1199.0,84.82,113.0,5
1,8,90000.0,1,2,17,126,2016,725000.0,5,18.49,1493.0,100.0,240.0,7
4,5,30000.0,1,1,27,215,2021,750000.0,5,20.0,999.0,71.01,96.0,7
4,3,40000.0,1,1,20,138,2013,250000.0,5,20.92,998.0,67.1,90.0,5
1,8,150000.0,1,1,27,208,2013,350000.0,5,19.01,1461.0,108.45,248.0,5
3,3,120000.0,1,1,9,82,2017,400000.0,5,19.2,1086.0,68.05,99.04,5
4,3,100000.0,1,3,20,136,2012,150000.0,5,19.7,796.0,46.3,62.0,5
1,9,90000.0,1,1,20,159,2016,459999.99999999994,5,26.59,1248.0,74.0,190.0,5
4,3,70000.0,1,4,20,134,2004,40000.0,5,16.1,796.0,37.0,59.0,4
1,9,150000.0,1,1,2,29,2017,425000.0,5,22.1,1248.0,74.0,190.0,5
4,3,120000.0,1,2,20,163,2005,100000.0,5,18.9,998.0,67.1,90.0,5
4,3,60000.0,1,1,20,140,2019,650000.0,5,21.1,998.0,100.5,150.0,5
1,5,100000.0,1,2,20,146,2017,750000.0,5,24.52,1248.0,88.5,200.0,7
4,3,10000.0,1,1,20,137,2022,455999.99999999994,5,22.05,796.0,47.33,69.0,5
1,8,120000.0,1,1,27,208,2013,350000.0,5,19.01,1461.0,108.45,248.0,5
1,9,150000.0,1,1,20,159,2015,375000.0,5,26.59,1248.0,74.0,190.0,5
1,8,120000.0,1,2,17,116,2005,305000.0,5,15.96,2523.0,63.0,180.0,9
1,9,150000.0,1,2,9,80,2012,400000.0,5,22.32,1582.0,126.32,259.8,5
1,9,150000.0,1,1,8,54,2016,400000.0,5,25.8,1498.0,98.6,200.0,5
4,3,120000.0,1,2,9,69,2017,229999.99999999997,5,21.1,814.0,55.2,74.5,5
4,3,20000.0,1,2,29,225,2021,725000.0,5,19.33,1199.0,86.83,113.0,5
1,5,100000.0,1,2,30,255,2009,425000.0,5,12.8,2494.0,102.0,20.4,7
4,9,30000.0,1,1,31,269,2014,450000.0,5,15.04,1598.0,103.6,153.0,5
1,3,120000.0,1,2,24,198,2016,300000.0,5,23.08,1461.0,63.1,160.0,5
4,3,90000.0,1,3,2,24,2011,160000.0,5,18.6,1199.0,79.4,108.0,5
4,3,10000.0,1,1,20,158,2023,640000.0,5,22.38,1197.0,88.5,113.0,5
4,9,30000.0,1,1,9,67,2021,675000.0,5,20.5,1197.0,81.86,113.8,5
1,8,150000.0,1,1,27,208,2012,300000.0,5,20.45,1461.0,83.8,200.0,5
4,3,40000.0,1,2,20,137,2015,250000.0,5,22.74,796.0,47.3,69.0,5
1,9,120000.0,1,3,29,245,2017,450000.0,5,22.95,1248.0,74.0,190.0,5
4,3,60000.0,1,1,9,69,2017,260000.0,5,21.1,814.0,55.2,74.5,5
4,3,10000.0,1,1,9,83,2023,850000.0,5,21.0,1197.0,81.8,114.74,5
1,8,150000.0,1,1,6,47,2014,450000.0,5,22.7,1498.0,89.84,204.0,5
1,9,70000.0,1,2,2,26,2013,380000.0,5,17.3,1998.0,163.7,380.0,5
1,9,80000.0,1,1,8,58,2015,450000.0,5,26.0,1498.0,98.6,200.0,5
4,3,60000.0,1,1,27,210,2017,300000.0,5,25.17,799.0,53.3,72.0,5
4,3,70000.0,1,3,20,136,2009,150000.0,5,19.7,796.0,46.3,62.0,5
4,3,90000.0,1,2,9,82,2012,200000.0,5,20.36,1197.0,78.9,111.7,5
4,3,120000.0,1,1,20,166,2001,40000.0,5,17.3,993.0,60.0,78.0,5
4,3,40000.0,1,1,20,163,2017,400000.0,5,20.51,998.0,67.04,90.0,5
4,3,70000.0,0,1,20,163,2015,350000.0,5,20.51,998.0,67.0,90.0,5
4,3,60000.0,1,1,9,69,2015,250000.0,5,21.1,814.0,55.2,74.5,5
4,9,80000.0,1,1,30,249,2011,350000.0,5,17.6,1496.0,88.73,132.0,5
4,3,50000.0,1,1,20,163,2012,300000.0,5,18.9,998.0,67.1,90.0,5
1,3,120000.0,1,4,6,51,2011,200000.0,5,20.0,1399.0,68.0,160.0,5
1,3,150000.0,1,3,20,154,2009,300000.0,5,21.1,1248.0,73.9,190.0,5
1,3,120000.0,1,2,20,154,2013,300000.0,5,23.2,1248.0,73.94,190.0,5
4,3,40000.0,1,2,20,137,2015,250000.0,5,22.74,796.0,47.3,69.0,5
4,3,40000.0,1,2,4,36,2020,300000.0,5,20.71,799.0,53.64,72.0,5
4,8,40000.0,1,1,9,79,2021,1000000.0,5,18.27,998.0,118.35,171.6,5
4,3,70000.0,1,2,24,199,2013,200000.0,5,19.49,1198.0,67.04,104.0,5
4,9,120000.0,0,2,8,58,2013,350000.0,5,16.8,1497.0,116.4,146.0,5
4,3,150000.0,1,2,20,167,2010,100000.0,5,19.0,998.0,67.1,90.0,5
1,9,100000.0,1,3,8,58,2015,500000.0,5,26.0,1498.0,98.6,200.0,5
1,9,80000.0,0,1,20,159,2017,700000.0,5,28.4,1248.0,74.0,190.0,5
4,9,40000.0,0,1,8,54,2021,800000.0,5,18.3,1199.0,88.76,110.0,5
0,9,30000.0,1,1,29,244,2022,819999.9999999999,5,26.49,1199.0,72.4,95.0,5
4,3,90000.0,1,1,29,225,2020,675000.0,5,18.53,1199.0,84.88,113.0,5
1,5,100000.0,1,3,20,146,2019,1100000.0,5,25.47,1248.0,88.5,200.0,7
1,8,70000.0,1,1,17,122,2014,350000.0,5,17.21,1493.0,100.0,240.0,7
1,9,150000.0,1,1,8,58,2015,500000.0,5,26.0,1498.0,98.6,200.0,5
1,8,30000.0,1,3,17,116,2013,500000.0,5,15.96,2523.0,62.1,195.0,7
4,3,40000.0,1,1,20,137,2018,320000.0,5,24.7,796.0,47.3,69.0,5
1,9,120000.0,1,4,31,269,2013,420000.0,5,20.54,1598.0,103.6,250.0,5
1,9,150000.0,1,1,8,54,2014,325000.0,5,25.8,1498.0,98.6,200.0,5
4,8,30000.0,1,1,20,162,2020,950000.0,5,17.03,1462.0,103.26,138.0,5
4,8,30000.0,1,1,20,162,2020,950000.0,5,17.03,1462.0,103.26,138.0,5
4,3,120000.0,1,1,4,36,2017,300000.0,5,22.7,799.0,53.64,72.0,5
1,3,90000.0,1,1,9,72,2015,400000.0,5,24.0,1120.0,70.0,160.0,5
4,3,60000.0,1,2,9,82,2014,350000.0,5,20.36,1197.0,78.9,111.8,5
1,5,150000.0,1,2,17,116,2007,280000.0,5,13.6,2523.0,63.0,180.0,7
4,9,120000.0,0,1,28,223,2012,500000.0,5,13.7,1798.0,157.75,250.0,5
4,9,120000.0,0,1,28,223,2012,500000.0,5,13.7,1798.0,157.75,250.0,5
4,9,120000.0,0,1,28,223,2012,500000.0,5,13.7,1798.0,157.75,250.0,5
4,9,70000.0,1,1,20,156,2010,250000.0,5,15.5,1586.0,103.3,145.0,5
1,5,90000.0,1,3,17,116,2007,300000.0,5,13.6,2523.0,63.0,180.0,7
1,9,90000.0,1,1,8,54,2013,400000.0,5,25.8,1498.0,98.6,200.0,5
1,9,90000.0,1,4,8,54,2016,420000.0,5,25.8,1498.0,98.6,200.0,5
1,8,150000.0,1,1,24,201,2014,400000.0,5,20.45,1461.0,83.8,200.0,5
4,3,30000.0,1,2,20,139,2021,800000.0,5,21.01,1197.0,81.8,113.0,5
4,3,40000.0,1,1,20,163,2019,500000.0,5,21.79,998.0,67.05,90.0,5
4,3,20000.0,1,1,20,158,2022,725000.0,5,22.38,1197.0,88.5,113.0,5
1,9,120000.0,1,3,9,80,2011,300000.0,5,22.32,1582.0,126.32,259.8,5
1,9,120000.0,1,1,20,159,2014,400000.0,5,23.4,1248.0,74.0,190.0,5
4,3,30000.0,1,1,20,139,2021,800000.0,5,21.01,1197.0,81.8,113.0,5
1,3,120000.0,1,1,20,158,2014,450000.0,5,22.9,1248.0,74.0,190.0,5
1,9,121000.0,1,1,9,70,2013,450000.0,5,22.7,1582.0,126.24,259.87,5
1,9,120000.0,1,1,20,159,2013,500000.0,5,23.4,1248.0,74.0,190.0,5
1,8,120000.0,1,3,23,195,2013,900000.0,5,13.5,2477.0,175.56,400.0,7
4,3,150000.0,1,3,20,154,2011,165000.0,5,18.5,1197.0,85.8,114.0,5
1,9,60000.0,1,1,20,144,2018,700000.0,5,28.09,1248.0,88.5,200.0,5
4,3,60000.0,1,4,20,166,2001,62000.0,5,17.3,993.0,60.0,78.0,5
4,3,20000.0,1,1,27,210,2022,550000.0,5,21.46,999.0,67.06,91.0,5
4,9,30000.0,0,1,8,58,2021,1525000.0,5,18.3,1498.0,119.35,145.0,5
1,9,150000.0,1,1,8,58,2014,400000.0,5,26.0,1498.0,98.6,200.0,5
4,3,150000.0,1,2,20,167,2007,100000.0,5,18.2,998.0,67.1,90.0,5
4,3,120000.0,1,2,20,137,2015,220000.00000000003,5,22.74,796.0,47.3,69.0,5
1,9,120000.0,1,1,20,159,2018,630000.0,5,28.4,1248.0,74.02,190.0,5
4,3,90000.0,1,2,9,82,2013,350000.0,5,20.36,1197.0,78.9,111.7,5
1,3,150000.0,1,3,20,158,2012,350000.0,5,22.9,1248.0,74.0,190.0,5
1,9,90000.0,1,2,20,159,2014,450000.0,5,23.4,1248.0,74.0,190.0,5
1,9,90000.0,1,2,20,159,2014,450000.0,5,23.4,1248.0,74.0,190.0,5
4,3,150000.0,1,1,9,82,2011,200000.0,5,20.36,1197.0,78.9,111.7,5
4,3,120000.0,1,2,20,137,2015,225000.0,5,22.74,796.0,47.3,69.0,5
1,9,100000.0,1,1,20,159,2013,370000.0,5,23.4,1248.0,74.0,190.0,5
4,3,90000.0,1,2,3,32,2023,730000.0,5,19.3,1199.0,108.62,190.0,5
4,9,60000.0,1,2,20,144,2017,610000.0,5,20.73,1373.0,91.1,130.0,5
1,9,90000.0,1,4,20,159,2018,670000.0,5,28.4,1248.0,74.02,190.0,5
1,8,150000.0,0,1,32,278,2019,4000000.0,5,11.2,1969.0,235.0,480.0,5
1,8,150000.0,1,1,20,157,2019,800000.0,5,25.1,1248.0,88.5,200.0,5
1,8,80000.0,1,3,17,118,2017,700000.0,5,15.96,2523.0,63.0,180.0,9
1,8,120000.0,1,2,27,208,2013,400000.0,5,19.64,1461.0,108.45,245.0,5
4,3,120000.0,1,3,20,136,2009,150000.0,5,19.7,796.0,46.3,62.0,5
4,3,120000.0,1,1,9,82,2016,300000.0,5,19.81,1086.0,68.05,99.04,5
4,9,70000.0,1,1,20,159,2020,700000.0,5,22.41,1197.0,88.5,113.0,5
4,9,30000.0,1,1,9,67,2020,650000.0,5,20.5,1197.0,81.86,113.8,5
1,5,150000.0,1,1,17,121,2019,800000.0,5,17.3,1497.0,121.0,300.0,7
1,8,80000.0,1,1,17,116,2017,800000.0,5,15.96,2523.0,62.1,195.0,7
4,3,100000.0,1,2,20,163,2012,200000.0,5,18.9,998.0,67.1,90.0,5
4,3,40000.0,1,1,29,225,2020,700000.0,5,19.33,1199.0,86.83,113.0,5
4,3,100000.0,1,2,9,72,2016,340000.0,5,18.9,1197.0,82.0,114.0,5
1,9,120000.0,1,2,20,160,2018,420000.0,5,19.95,1248.0,74.02,190.0,5
1,5,150000.0,1,2,30,255,2012,500000.0,5,11.4,2494.0,100.6,200.0,7
4,3,40000.0,1,1,9,83,2020,750000.0,5,21.0,1197.0,81.8,114.74,5
1,8,150000.0,1,1,20,162,2018,900000.0,5,24.3,1248.0,88.5,200.0,5
4,9,150000.0,0,1,20,144,2019,730000.0,5,20.28,1462.0,103.25,138.0,5
4,9,150000.0,0,1,20,144,2019,730000.0,5,20.28,1462.0,103.25,138.0,5
4,3,20000.0,1,1,20,158,2022,810000.0,5,22.38,1197.0,88.5,113.0,5
4,9,150000.0,1,1,20,159,2016,500000.0,5,20.85,1197.0,83.14,115.0,5
1,3,60000.0,1,2,9,72,2016,500000.0,5,24.0,1120.0,70.0,160.0,5
1,9,60000.0,0,1,11,91,2019,3200000.0,5,13.5,1999.0,177.0,430.0,5
4,3,150000.0,1,2,20,134,2011,150000.0,5,16.1,796.0,37.0,59.0,4
4,3,90000.0,1,2,20,138,2014,250000.0,5,20.92,998.0,67.1,90.0,5
1,3,120000.0,1,1,27,213,2012,200000.0,5,23.08,1461.0,63.12,160.0,5
4,9,120000.0,1,1,29,245,2014,400000.0,5,17.57,1193.0,88.7,140.0,5
4,3,90000.0,1,2,20,136,2011,200000.0,5,19.7,796.0,46.3,62.0,5
1,9,30000.0,0,5,9,70,2021,2000000.0,5,14.62,1493.0,113.45,250.0,5
1,3,120000.0,1,1,5,38,2015,350000.0,5,20.5,1248.0,91.72,209.0,5
1,8,120000.0,1,1,17,131,2013,700000.0,5,15.1,2179.0,140.0,330.0,7
1,9,120000.0,1,1,8,58,2015,450000.0,5,26.0,1498.0,98.6,200.0,5
1,9,120000.0,1,1,8,58,2015,600000.0,5,25.1,1498.0,98.6,200.0,5
4,9,60000.0,1,1,9,81,2014,400000.0,5,19.1,1197.0,82.0,114.0,5
4,3,60000.0,1,3,20,138,2016,302000.0,5,23.95,998.0,67.05,90.0,5
4,9,20000.0,1,1,9,67,2022,830000.0000000001,5,20.5,1197.0,81.86,113.8,5
1,9,150000.0,1,1,20,159,2014,500000.0,5,23.4,1248.0,74.0,190.0,5
1,3,120000.0,1,2,20,154,2010,180000.0,5,21.1,1248.0,73.9,190.0,5
1,3,120000.0,1,4,6,51,2011,250000.0,5,20.0,1399.0,68.0,160.0,5
4,9,70000.0,1,1,9,65,2011,300000.0,5,16.36,1495.0,93.7,124.6,5
4,3,50000.0,1,3,20,138,2016,320000.0,5,23.95,998.0,67.05,90.0,5
1,9,120000.0,1,1,9,80,2013,450000.0,5,22.32,1582.0,126.3,259.9,5
1,3,150000.0,1,2,9,83,2010,225000.0,5,23.0,1396.0,90.0,22.4,5
1,3,150000.0,1,2,9,83,2010,225000.0,5,23.0,1396.0,90.0,22.4,5
4,3,70000.0,1,1,20,138,2020,450000.0,5,23.95,998.0,67.05,90.0,5
4,3,60000.0,1,3,20,138,2016,320000.0,5,23.95,998.0,67.05,90.0,5
4,3,50000.0,1,1,9,83,2011,300000.0,5,17.0,1197.0,80.0,11.4,5
4,3,120000.0,1,3,6,51,2011,200000.0,5,15.6,1196.0,70.0,102.0,5
1,9,150000.0,1,1,31,263,2013,680000.0,5,18.33,1968.0,167.7,350.0,5
4,9,120000.0,1,4,30,248,2008,350000.0,5,14.53,1798.0,138.0,173.0,5
1,3,150000.0,1,2,31,261,2014,350000.0,5,22.07,1199.0,74.0,180.0,5
1,3,150000.0,1,1,20,158,2011,350000.0,5,22.9,1248.0,74.0,190.0,5
4,3,150000.0,1,2,20,136,2008,200000.0,5,19.7,796.0,46.3,62.0,5
4,9,80000.0,1,1,8,58,2011,450000.0,5,17.0,1497.0,118.0,146.0,5
4,3,100000.0,1,3,20,158,2014,350000.0,5,22.0,1197.0,81.8,113.0,5
1,3,120000.0,1,1,20,158,2013,525000.0,5,22.9,1248.0,74.0,190.0,5
4,3,60000.0,1,2,9,83,2011,520000.0,5,18.5,1197.0,80.0,11.4,5
1,3,120000.0,1,2,20,158,2013,450000.0,5,22.9,1248.0,74.0,190.0,5
1,3,80000.0,1,1,5,38,2015,600000.0,5,20.5,1248.0,91.72,209.0,5
4,3,50000.0,1,1,9,82,2010,79000.0,5,20.36,1197.0,78.9,111.7,5
4,9,10000.0,1,1,20,159,2023,500000.0,5,22.41,1197.0,88.5,113.0,5
4,8,50000.0,0,2,20,152,2023,800000.0,5,16.39,1462.0,103.39,134.2,4
4,3,80000.0,1,2,20,158,2012,160000.0,5,18.6,1197.0,85.8,114.0,5
4,3,90000.0,0,2,27,210,2016,220000.00000000003,5,23.01,999.0,67.0,91.0,5
4,8,30000.0,1,1,29,238,2022,700000.0,5,20.09,1199.0,86.63,115.0,5
4,3,70000.0,1,1,20,138,2014,200000.0,5,23.95,998.0,67.05,90.0,5
4,3,70000.0,1,1,20,138,2014,200000.0,5,23.95,998.0,67.05,90.0,5
4,9,100000.0,1,2,20,159,2010,150000.0,5,17.5,1298.0,85.8,114.0,5
4,5,70000.0,1,1,27,215,2020,600000.0,5,20.0,999.0,71.01,96.0,7
4,3,70000.0,1,1,20,136,2012,130000.0,5,19.7,796.0,46.3,62.0,5
4,3,60000.0,1,1,20,136,2012,150000.0,5,19.7,796.0,46.3,62.0,5
4,3,150000.0,1,1,20,163,2008,72000.0,5,18.9,998.0,67.1,90.0,5
4,3,150000.0,1,1,9,69,2014,160000.0,5,21.1,814.0,55.2,74.5,5
1,3,120000.0,1,2,31,264,2012,200000.0,5,22.07,1199.0,73.9,180.0,5
4,3,150000.0,1,1,20,136,2002,40000.0,5,19.7,796.0,46.3,62.0,5
1,8,100000.0,1,1,6,47,2014,350000.0,5,22.7,1498.0,89.84,204.0,5
4,3,120000.0,1,1,2,24,2011,108000.0,5,18.6,1199.0,79.4,108.0,5
4,3,70000.0,1,1,20,136,2007,105000.0,5,19.7,796.0,46.3,62.0,5
4,8,20000.0,1,1,27,211,2022,850000.0,5,19.17,999.0,71.01,96.0,5
4,3,40000.0,1,1,20,136,2009,100000.0,5,19.7,796.0,46.3,62.0,5
4,3,80000.0,1,1,20,139,2018,500000.0,5,21.4,1197.0,83.1,115.0,5
4,9,70000.0,0,3,30,246,2014,975000.0,5,19.16,2494.0,158.2,213.0,5
