Fuel_Type,body_type,kms_driven,transmission_type,owner_No,manufacturer,model,Manufacture_year,price,Insurance Validity,Mileage,Engine,Max Power,Torque,Seats
Petrol,Hatchback,22162.0,Manual,1,Maruti,Maruti Baleno,2019,802999.9999999999,Zero Dep,21.4,1197.0,83.1,115.0,5
Petrol,Hatchback,70000.0,Manual,2,Hyundai,Hyundai Santro Xing,2010,320000.0,Third Party insurance,17.92,1086.0,62.1,96.1,5
Diesel,Sedan,115331.0,Manual,1,Honda,Honda City,2017,803999.9999999999,Comprehensive,26.0,1498.0,98.6,200.0,5
Diesel,Sedan,70000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2013,1400000.0,Third Party insurance,10.0,2148.0,170.0,400.0,5
Petrol,Hatchback,42233.0,Manual,2,Maruti,Maruti Swift,2016,548000.0,Comprehensive,22.38,1197.0,88.5,113.0,5
Petrol,Hatchback,20941.0,Manual,1,Hyundai,Hyundai Grand i10,2019,619000.0,Comprehensive,18.9,1197.0,81.86,113.75,5
Diesel,SUV,50000.0,Manual,2,Maruti,Maruti Vitara Brezza,2018,1000000.0,Third Party insurance,24.3,1248.0,88.5,200.0,5
Petrol,SUV,46602.0,Manual,1,Honda,Honda WR-V,2018,865000.0,Comprehensive,17.5,1199.0,88.7,110.0,5
Diesel,SUV,50000.0,Automatic,2,Mahindra Ssangyong,Mahindra Ssangyong Rexton,2014,1000000.0,Third Party insurance,11.18,2696.0,184.0,402.0,7
Diesel,Hatchback,104000.0,Manual,2,Maruti,Maruti Swift,2014,535000.0,Comprehensive,25.2,1248.0,74.0,190.0,5
Diesel,SUV,90000.0,Manual,1,Ford,Ford Ecosport,2018,975000.0,Comprehensive,23.0,1498.0,98.96,205.0,5
Petrol,Hatchback,50035.0,Manual,1,Maruti,Maruti Baleno,2017,699000.0,Third Party insurance,21.4,1197.0,83.1,115.0,5
Petrol,SUV,80000.0,Manual,1,Tata,Tata Nexon,2021,1150000.0,Third Party insurance,17.57,1199.0,118.36,170.0,5
Petrol,Hatchback,90000.0,Manual,2,Hyundai,Hyundai i20,2015,625000.0,Comprehensive,18.6,1197.0,81.83,114.7,5
Diesel,Sedan,90000.0,Automatic,4,Mercedes-Benz,Mercedes-Benz E-Class,2011,1000000.0,Third Party insurance,14.21,2143.0,203.0,500.0,5
Diesel,Sedan,120000.0,Manual,1,Toyota,Toyota Corolla Altis,2011,600000.0,Third Party insurance,21.43,1364.0,87.2,205.0,5
Petrol,Sedan,25170.0,Manual,1,Maruti,Maruti Swift Dzire,2015,675000.0,Third Party,22.41,1197.0,88.5,113.0,5
Petrol,Sedan,25022.0,Manual,1,Maruti,Maruti Ciaz,2021,893000.0,Comprehensive,20.65,1462.0,103.25,138.0,5
Diesel,Hatchback,100000.0,Manual,2,Maruti,Maruti Swift,2012,420000.0,Third Party insurance,22.9,1248.0,74.0,190.0,5
Petrol,Sedan,26367.0,Manual,1,Maruti,Maruti Ciaz,2020,941000.0,Zero Dep,20.65,1462.0,103.25,138.0,5
Petrol,Sedan,76567.0,Automatic,2,Hyundai,Hyundai Elantra,2015,630000.0,Zero Dep,14.5,1797.0,147.5,177.5,5
Diesel,MUV,120000.0,Manual,2,Toyota,Toyota Innova,2013,1275000.0,Third Party insurance,12.99,2494.0,100.6,200.0,7
Petrol,Hatchback,36459.0,Automatic,2,Hyundai,Hyundai Grand i10,2015,525000.0,Comprehensive,18.9,1197.0,82.0,114.0,5
Diesel,SUV,93725.0,Manual,1,Maruti,Maruti SX4 S Cross,2016,750000.0,Comprehensive,23.65,1248.0,88.5,200.0,5
Petrol,Sedan,115599.0,Automatic,2,Maruti,Maruti Ciaz,2016,632000.0,Comprehensive,19.12,1373.0,91.1,130.0,5
Petrol,Sedan,43469.0,Manual,1,Maruti,Maruti Swift Dzire,2015,645000.0,Zero Dep,22.41,1197.0,88.5,113.0,5
Petrol,Sedan,70000.0,Manual,4,Ford,Ford Ikon,2005,500000.0,Third Party insurance,13.8,1299.0,70.0,10.7,5
Diesel,SUV,77000.0,Automatic,2,BMW,BMW X5,2019,6795000.0,Comprehensive,13.38,2993.0,261.5,620.0,5
Diesel,SUV,100000.0,Manual,1,Maruti,Maruti Vitara Brezza,2018,850000.0,Comprehensive,24.3,1248.0,88.5,200.0,5
Petrol,Sedan,72000.0,Manual,1,Mitsubishi,Mitsubishi Cedia,2008,299000.0,Third Party insurance,14.7,1999.0,115.0,17.8,5
Diesel,Sedan,77000.0,Automatic,1,Jaguar,Jaguar XF,2013,2095000.0,Comprehensive,16.36,2179.0,187.7,450.0,5
Diesel,SUV,87101.0,Automatic,1,Audi,Audi Q7,2013,2800000.0,Comprehensive,12.07,2967.0,241.4,550.0,7
Petrol,Hatchback,40771.0,Manual,2,Volkswagen,Volkswagen Polo,2021,999000.0,Third Party,18.24,999.0,108.62,175.0,5
Petrol,Hatchback,28000.0,Manual,1,Honda,Honda Jazz,2018,825000.0,Comprehensive,18.7,1199.0,88.7,110.0,5
Petrol,Hatchback,40000.0,Manual,3,Maruti,Maruti Wagon R,2008,250000.0,Comprehensive,18.9,1061.0,67.0,84.0,5
Petrol,SUV,26000.0,Automatic,1,Hyundai,Hyundai Venue,2020,1295000.0,Comprehensive,18.15,998.0,118.35,172.0,5
Petrol,Hatchback,76032.0,Manual,1,Maruti,Maruti Wagon R,2012,329000.0,Comprehensive,18.9,998.0,67.1,90.0,5
Petrol,Sedan,113780.0,Manual,1,Maruti,Maruti Ciaz,2018,666000.0,Comprehensive,21.56,1462.0,103.25,138.0,5
Diesel,Sedan,24000.0,Automatic,1,Audi,Audi A3,2019,2290000.0,Third Party insurance,20.38,1968.0,143.0,320.0,5
Diesel,SUV,65812.0,Manual,2,Hyundai,Hyundai Venue,2020,1026000.0,Third Party,23.7,1493.0,98.6,240.26,5
Petrol,SUV,10000.0,Automatic,1,Skoda,Skoda Kushaq,2022,1700000.0,Third Party insurance,17.2,999.0,113.98,178.0,5
Petrol,Hatchback,39959.0,Manual,1,Maruti,Maruti Baleno,2016,681000.0,Zero Dep,21.4,1197.0,83.1,115.0,5
Petrol,SUV,10000.0,Automatic,1,Hyundai,Hyundai Alcazar,2022,1689999.9999999998,Third Party insurance,14.2,1999.0,156.9,191.0,7
Petrol,Hatchback,65484.0,Manual,3,Maruti,Maruti Alto K10,2016,318000.0,Third Party insurance,24.39,998.0,65.71,89.0,5
Petrol,Hatchback,49174.0,Manual,1,Maruti,Maruti Baleno,2017,688000.0,Comprehensive,21.4,1197.0,83.1,115.0,5
Petrol,SUV,20000.0,Manual,1,Volkswagen,Volkswagen Taigun,2022,1300000.0,Third Party insurance,20.08,999.0,113.98,178.0,5
Petrol,Hatchback,50000.0,Manual,1,Hyundai,Hyundai i10,2009,265000.0,Third Party insurance,20.36,1197.0,78.9,111.7,5
Petrol,Sedan,40000.0,Automatic,2,Maruti,Maruti Swift Dzire,2018,645000.0,Third Party insurance,22.0,1197.0,81.8,113.0,5
Petrol,SUV,30000.0,Automatic,1,Hyundai,Hyundai Alcazar,2022,2000000.0,Third Party insurance,14.2,1999.0,156.9,191.0,7
Petrol,Coupe,50000.0,Automatic,3,BMW,BMW 3 Series,2007,900000.0,Third Party insurance,10.9,2497.0,215.0,25.1,5
Petrol,Hatchback,80000.0,Manual,1,Maruti,Maruti Swift,2020,620000.0,Third Party insurance,21.21,1197.0,81.8,113.0,5
Petrol,SUV,20000.0,Manual,1,MG,MG Astor,2022,1470000.0,Third Party insurance,15.43,1498.0,108.49,144.0,5
Cng,Sedan,70000.0,Manual,1,Hyundai,Hyundai Accent,2010,220000.00000000003,Third Party insurance,13.2,1495.0,93.7,124.5,5
Diesel,Sedan,90000.0,Automatic,1,Audi,Audi A4,2014,1475000.0,Third Party insurance,17.11,1968.0,174.33,380.0,5
Petrol,Hatchback,40000.0,Manual,1,Renault,Renault KWID,2020,415000.00000000006,Third Party insurance,21.74,999.0,67.0,91.0,5
Petrol,Hatchback,63797.0,Manual,1,Honda,Honda Jazz,2016,610000.0,Comprehensive,18.7,1199.0,88.7,110.0,5
Petrol,Hatchback,60216.0,Manual,2,Hyundai,Hyundai Grand i10,2018,560000.0,Comprehensive,18.9,1197.0,81.86,113.75,5
Petrol,Hatchback,10000.0,Automatic,2,Maruti,Maruti Alto K10,2015,425000.0,Third Party insurance,23.95,998.0,67.05,90.0,5
Petrol,Hatchback,38153.0,Manual,1,Maruti,Maruti Baleno,2016,686000.0,Comprehensive,21.4,1197.0,83.1,115.0,5
Petrol,Hatchback,76485.0,Manual,1,Maruti,Maruti Swift,2015,517000.0,Comprehensive,22.38,1197.0,88.5,113.0,5
Petrol,Hatchback,40000.0,Manual,2,Maruti,Maruti Wagon R,2015,385000.0,Third Party insurance,20.51,998.0,67.04,90.0,5
Petrol,Hatchback,40623.0,Manual,1,Maruti,Maruti Baleno,2016,675000.0,Comprehensive,21.4,1197.0,83.1,115.0,5
Diesel,Sedan,18000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2018,3300000.0,Third Party insurance,19.27,1496.0,167.62,400.0,5
Petrol,Hatchback,88051.0,Manual,1,Maruti,Maruti Swift,2014,499000.0,Third Party insurance,22.38,1197.0,88.5,113.0,5
Petrol,Hatchback,16522.0,Manual,1,Maruti,Maruti Swift,2022,774000.0,Third Party,22.38,1197.0,88.5,113.0,5
Diesel,SUV,70000.0,Manual,2,Jeep,Jeep Compass,2019,1475000.0,Third Party insurance,16.3,1956.0,170.0,350.0,5
Petrol,Hatchback,80000.0,Manual,3,Maruti,Maruti Wagon R,2008,240000.0,Third Party insurance,18.9,1061.0,67.0,84.0,5
Diesel,SUV,50000.0,Manual,1,Hyundai,Hyundai Venue,2019,1025000.0,Third Party insurance,23.7,1396.0,88.76,219.6,5
Petrol,SUV,10000.0,Manual,1,Tata,Tata Nexon,2023,1400000.0,Third Party insurance,17.33,1199.0,118.35,170.0,5
Petrol,Hatchback,57000.0,Manual,2,Hyundai,Hyundai EON,2013,285000.0,Third Party insurance,21.1,814.0,55.2,74.5,5
Diesel,SUV,110000.0,Manual,1,Mahindra,Mahindra XUV500,2016,1000000.0,Third Party insurance,16.0,2179.0,140.0,330.0,7
Petrol,Hatchback,10000.0,Manual,1,Maruti,Maruti Baleno,2019,780000.0,Third Party insurance,21.4,1197.0,83.1,115.0,5
Petrol,Hatchback,50000.0,Manual,2,Maruti,Maruti Swift,2012,475000.0,Third Party insurance,18.6,1197.0,85.8,114.0,5
Diesel,SUV,120000.0,Manual,1,Mahindra,Mahindra XUV300,2019,750000.0,Third Party insurance,20.0,1497.0,115.0,300.0,5
Petrol,Hatchback,35469.0,Manual,1,Hyundai,Hyundai Grand i10,2014,555000.0,Comprehensive,18.9,1197.0,82.0,114.0,5
Petrol,Hatchback,40073.0,Manual,2,Honda,Honda Jazz,2017,607000.0,Third Party insurance,18.7,1199.0,88.7,110.0,5
Petrol,Hatchback,65730.0,Manual,2,Hyundai,Hyundai Grand i10,2017,513999.99999999994,Third Party insurance,18.9,1197.0,81.86,113.75,5
Petrol,Sedan,120000.0,Manual,2,Maruti,Maruti Baleno,2005,250000.0,Third Party insurance,15.4,1590.0,94.0,130.0,5
Petrol,Hatchback,36184.0,Manual,2,Maruti,Maruti Baleno,2016,705000.0,Third Party,21.4,1197.0,83.1,115.0,5
Petrol,Hatchback,69310.0,Manual,1,Maruti,Maruti Baleno,2016,653000.0,Comprehensive,21.4,1197.0,83.1,115.0,5
Petrol,Sedan,55643.0,Automatic,1,Honda,Honda City,2015,872000.0000000001,Third Party insurance,18.0,1497.0,117.3,145.0,5
Petrol,Hatchback,62803.0,Automatic,2,Hyundai,Hyundai Grand i10,2017,564000.0,Third Party insurance,18.9,1197.0,81.86,113.75,5
Diesel,Hatchback,90000.0,Manual,2,Volkswagen,Volkswagen Polo,2011,370000.0,Third Party insurance,22.07,1199.0,73.9,180.0,5
Petrol,Hatchback,68656.0,Manual,1,Maruti,Maruti Swift,2015,550000.0,Third Party insurance,22.38,1197.0,88.5,113.0,5
Petrol,Hatchback,77501.0,Manual,3,Honda,Honda Jazz,2016,517000.0,Comprehensive,18.7,1199.0,88.7,110.0,5
Petrol,Sedan,40000.0,Manual,1,Maruti,Maruti Swift Dzire,2016,620000.0,Third Party insurance,20.85,1197.0,83.14,115.0,5
Petrol,Sedan,40000.0,Manual,1,Maruti,Maruti Swift Dzire,2016,620000.0,Third Party insurance,20.85,1197.0,83.14,115.0,5
Petrol,Sedan,48325.0,Automatic,1,Honda,Honda City,2014,750000.0,Third Party insurance,18.0,1497.0,117.3,145.0,5
Petrol,SUV,30000.0,Manual,1,Tata,Tata Nexon,2022,1220000.0,Third Party insurance,17.57,1199.0,118.36,170.0,5
Diesel,Hatchback,100000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz B Class,2013,1350000.0,Comprehensive,14.8,2143.0,120.7,200.0,5
Petrol,Hatchback,69000.0,Manual,1,Maruti,Maruti Swift,2015,575000.0,Comprehensive,22.0,1197.0,81.8,113.0,5
Diesel,SUV,110000.0,Manual,1,Jeep,Jeep Compass,2018,1250000.0,Third Party insurance,17.1,1956.0,170.0,350.0,5
Petrol,Sedan,50000.0,Manual,2,Hyundai,Hyundai Verna,2016,868000.0,Third Party insurance,17.01,1591.0,121.3,154.9,5
Diesel,MUV,60000.0,Automatic,1,Kia,Kia Carnival,2020,3000000.0,Third Party insurance,14.11,2199.0,197.2,440.0,8
Petrol,Hatchback,20000.0,Manual,1,Hyundai,Hyundai i20,2021,980000.0000000001,Third Party insurance,20.0,998.0,118.36,171.62,5
Petrol,Hatchback,14999.0,Automatic,1,Maruti,Maruti Swift,2022,900000.0,Third Party,22.56,1197.0,88.5,113.0,5
Petrol,Hatchback,90773.0,Manual,2,Honda,Honda Jazz,2016,550000.0,Comprehensive,18.7,1199.0,88.7,110.0,5
Diesel,Sedan,90000.0,Manual,1,Skoda,Skoda Rapid,2012,450000.0,Third Party insurance,20.5,1598.0,103.5,250.0,5
Petrol,Hatchback,64917.0,Manual,2,Maruti,Maruti Swift,2017,610000.0,Zero Dep,20.4,1197.0,81.8,113.0,5
Petrol,Hatchback,70235.0,Manual,1,Honda,Honda Jazz,2017,543000.0,Comprehensive,18.7,1199.0,88.7,110.0,5
Petrol,Hatchback,30000.0,Manual,1,Hyundai,Hyundai i20,2021,980000.0000000001,Third Party insurance,20.0,998.0,118.36,171.62,5
Petrol,Hatchback,78782.0,Manual,1,Honda,Honda Jazz,2016,535000.0,Zero Dep,18.7,1199.0,88.7,110.0,5
Diesel,SUV,164000.0,Manual,2,Mahindra,Mahindra XUV500,2014,850000.0,Comprehensive,15.1,2179.0,140.0,330.0,7
Petrol,Sedan,72136.0,Manual,2,Maruti,Maruti Ciaz,2016,661000.0,Third Party insurance,20.73,1373.0,91.1,130.0,5
Petrol,Hatchback,52486.0,Manual,2,Maruti,Maruti Swift,2015,505000.0,Comprehensive,22.38,1197.0,88.5,113.0,5
Diesel,Sedan,150000.0,Automatic,1,Skoda,Skoda Laura,2007,450000.0,Third Party insurance,15.6,1896.0,106.0,25.5,5
Petrol,SUV,36887.0,Manual,1,Honda,Honda WR-V,2017,865000.0,Third Party insurance,17.5,1199.0,88.7,110.0,5
Petrol,SUV,47962.0,Manual,1,Hyundai,Hyundai Venue,2019,999000.0,Comprehensive,18.27,998.0,118.35,171.6,5
Diesel,SUV,135000.0,Manual,1,Nissan,Nissan Terrano,2014,595000.0,Comprehensive,20.45,1461.0,83.8,200.0,5
Petrol,Sedan,47398.0,Automatic,2,Skoda,Skoda Superb,2018,2365000.0,Comprehensive,14.67,1798.0,177.46,250.0,5
Petrol,Sedan,50000.0,Manual,2,Fiat,Fiat Linea,2012,400000.0,Third Party insurance,14.6,1368.0,112.0,207.0,5
Diesel,Sedan,100000.0,Manual,1,Maruti,Maruti Swift Dzire,2012,550000.0,Third Party insurance,19.3,1248.0,73.9,190.0,5
Diesel,SUV,55000.0,Automatic,1,BMW,BMW X4,2020,6050000.0,Comprehensive,14.71,2993.0,261.5,620.0,5
Diesel,SUV,110000.0,Automatic,2,BMW,BMW X3,2011,1600000.0,Comprehensive,16.55,1995.0,218.0,25.5,5
Petrol,Hatchback,90000.0,Automatic,3,Volkswagen,Volkswagen Polo,2013,520000.0,Third Party insurance,17.21,1197.0,103.6,175.0,5
Petrol,Hatchback,116624.0,Manual,1,Maruti,Maruti Baleno,2016,616000.0,Zero Dep,21.4,1197.0,83.1,115.0,5
Petrol,Sedan,54561.0,Manual,2,Maruti,Maruti Ciaz,2019,795000.0,Zero Dep,21.56,1462.0,103.25,138.0,5
Diesel,MUV,120000.0,Manual,2,Toyota,Toyota Innova,2013,1275000.0,Third Party insurance,12.99,2494.0,100.6,200.0,7
Petrol,Hatchback,65072.0,Manual,1,Honda,Honda Jazz,2016,624000.0,Comprehensive,18.7,1199.0,88.7,110.0,5
Petrol,Hatchback,133532.0,Manual,1,Hyundai,Hyundai Grand i10,2017,549000.0,Zero Dep,18.9,1197.0,81.86,113.75,5
Diesel,MUV,120000.0,Manual,3,Toyota,Toyota Innova,2010,760000.0,Third Party insurance,11.4,2494.0,100.6,200.0,7
Petrol,Sedan,39886.0,Manual,1,Maruti,Maruti Swift Dzire,2013,524000.0,Comprehensive,22.41,1197.0,88.5,113.0,5
Diesel,SUV,80000.0,Manual,1,Mahindra,Mahindra XUV500,2019,1650000.0,Third Party insurance,15.1,2179.0,152.87,360.0,7
Diesel,Hatchback,56976.0,Manual,2,Maruti,Maruti Swift,2015,583000.0,Comprehensive,25.2,1248.0,74.0,190.0,5
Petrol,Sedan,68303.0,Manual,2,Volkswagen,Volkswagen Vento,2020,1147000.0,Zero Dep,17.69,999.0,108.62,175.0,5
Petrol,Hatchback,80000.0,Automatic,2,Mini,Mini Cooper,2013,1750000.0,Third Party insurance,13.6,1598.0,181.0,240.0,4
Diesel,Sedan,54000.0,Automatic,1,Skoda,Skoda Rapid,2016,825000.0,Comprehensive,21.72,1498.0,108.6,250.0,5
Diesel,SUV,98500.0,Automatic,1,Land Rover,Land Rover Discovery Sport,2016,3150000.0,Third Party insurance,12.51,2179.0,187.7,420.0,7
Petrol,Hatchback,72348.0,Manual,1,Volkswagen,Volkswagen Polo,2018,755000.0,Third Party insurance,16.2,1199.0,74.0,110.0,5
Petrol,SUV,70000.0,Manual,1,Hyundai,Hyundai Creta,2015,875000.0,Comprehensive,13.0,1591.0,121.3,151.0,5
Petrol,Hatchback,62696.0,Manual,1,Volkswagen,Volkswagen Polo,2021,855000.0000000001,Third Party,17.74,999.0,75.1,95.0,5
Diesel,SUV,174000.0,Automatic,3,Toyota,Toyota Fortuner,2014,1845000.0,Comprehensive,12.55,2982.0,168.5,360.0,7
Petrol,Hatchback,65000.0,Manual,1,Hyundai,Hyundai Grand i10,2016,525000.0,Comprehensive,18.9,1197.0,82.0,114.0,5
Petrol,Hatchback,36000.0,Automatic,1,Hyundai,Hyundai Grand i10,2017,650000.0,Comprehensive,18.9,1197.0,81.86,113.75,5
Diesel,MUV,199000.0,Manual,2,Toyota,Toyota Innova,2011,950000.0,Comprehensive,12.8,2494.0,102.0,20.4,7
Petrol,Sedan,71905.0,Automatic,1,Honda,Honda City,2018,846000.0000000001,Zero Dep,18.0,1497.0,117.6,145.0,5
Petrol,Hatchback,69748.0,Manual,2,Maruti,Maruti Swift,2013,424000.0,Comprehensive,22.38,1197.0,88.5,113.0,5
Petrol,Hatchback,44000.0,Manual,1,Maruti,Maruti Alto,2008,210000.0,Comprehensive,19.7,796.0,46.3,62.0,5
Petrol,Sedan,17875.0,Manual,2,Toyota,Toyota Yaris,2021,959000.0,Third Party insurance,17.1,1496.0,105.94,140.0,5
Petrol,SUV,95678.0,Manual,1,Renault,Renault Duster,2020,889000.0,Comprehensive,16.42,1330.0,153.866,254.0,5
Petrol,SUV,12003.0,Automatic,1,Renault,Renault Kiger,2022,850000.0,Third Party insurance,19.03,999.0,71.01,96.0,5
Diesel,SUV,114427.0,Manual,2,Ford,Ford Ecosport,2018,836000.0,Comprehensive,23.0,1498.0,98.96,205.0,5
Petrol,SUV,20000.0,Automatic,1,Renault,Renault Kiger,2022,660000.0,Third Party insurance,19.03,999.0,71.01,96.0,5
Petrol,Hatchback,64655.0,Manual,1,Honda,Honda Brio,2012,334000.0,Comprehensive,19.4,1198.0,86.8,109.0,5
Petrol,SUV,46456.0,Manual,1,Mahindra,Mahindra KUV 100,2018,594000.0,Third Party insurance,18.15,1198.0,82.0,115.0,6
Petrol,SUV,20000.0,Automatic,1,Renault,Renault Kiger,2021,991000.0,Third Party insurance,18.24,999.0,98.63,152.0,5
Diesel,SUV,50000.0,Manual,1,Jeep,Jeep Compass,2018,1450000.0,Third Party insurance,17.1,1956.0,170.0,350.0,5
Diesel,Sedan,90000.0,Manual,4,Volkswagen,Volkswagen Vento,2011,219000.0,Third Party insurance,20.54,1598.0,103.6,250.0,5
Diesel,MUV,150000.0,Manual,3,Toyota,Toyota Innova,2008,455000.0,Third Party insurance,12.8,2494.0,102.0,20.4,8
Petrol,Hatchback,10000.0,Manual,1,Maruti,Maruti Baleno,2022,825000.0,Third Party insurance,22.35,1197.0,88.5,113.0,5
Petrol,Sedan,40000.0,Manual,1,Honda,Honda City,2018,825000.0,Third Party insurance,17.4,1497.0,117.6,145.0,5
Diesel,SUV,40000.0,Manual,1,Ford,Ford Ecosport,2020,919999.9999999999,Third Party insurance,23.0,1498.0,98.96,205.0,5
Diesel,Sedan,20000.0,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2018,3300000.0,Third Party insurance,19.27,1496.0,167.62,400.0,5
Diesel,SUV,91598.0,Manual,2,Ford,Ford Ecosport,2017,729000.0,Third Party,22.77,1498.0,98.59,205.0,5
Petrol,Hatchback,57521.0,Manual,1,Maruti,Maruti Celerio,2015,432000.0,Comprehensive,25.24,998.0,65.71,89.0,5
Diesel,SUV,100000.0,Manual,1,Renault,Renault Duster,2016,700000.0,Third Party insurance,19.87,1461.0,83.8,200.0,5
Petrol,Sedan,7598.0,Manual,1,Hyundai,Hyundai Verna,2021,1499000.0,Comprehensive,17.7,1497.0,113.18,143.8,5
Petrol,SUV,38520.0,Manual,1,Renault,Renault Duster,2017,762000.0,Comprehensive,13.06,1598.0,102.53,148.0,5
Petrol,SUV,20000.0,Manual,1,MG,MG Astor,2022,1625000.0,Third Party insurance,15.43,1498.0,108.49,144.0,5
Diesel,SUV,110455.0,Manual,2,Renault,Renault Duster,2014,632000.0,Comprehensive,20.45,1461.0,83.8,200.0,5
Petrol,SUV,26901.0,Automatic,1,Hyundai,Hyundai Venue,2020,1218000.0,Comprehensive,18.15,998.0,118.35,171.6,5
Petrol,Hatchback,65376.0,Automatic,1,Hyundai,Hyundai Grand i10,2017,524000.0,Zero Dep,18.9,1197.0,81.86,113.75,5
Diesel,SUV,28177.0,Manual,3,Mahindra,Mahindra XUV500,2018,1405000.0,Comprehensive,15.1,2179.0,152.87,360.0,7
Petrol,SUV,10000.0,Manual,1,Kia,Kia Sonet,2022,1390000.0,Third Party insurance,18.2,998.0,118.36,172.0,5
Petrol,SUV,27000.0,Automatic,1,Hyundai,Hyundai Creta,2018,1275000.0,Third Party insurance,13.0,1591.0,121.3,151.0,5
Petrol,Hatchback,90000.0,Automatic,3,Hyundai,Hyundai i10,2010,275000.0,Third Party insurance,19.2,1197.0,80.0,11.4,5
Petrol,Sedan,20000.0,Manual,1,Honda,Honda City,2022,1125000.0,Third Party insurance,17.4,1497.0,117.6,145.0,5
Petrol,Sedan,82998.0,Automatic,1,Honda,Honda City,2016,650000.0,Comprehensive,18.0,1497.0,117.3,145.0,5
Petrol,Sedan,110000.0,Automatic,3,Audi,Audi A4,2010,700000.0,Third Party insurance,12.3,1781.0,163.2,22.9,5
Petrol,Sedan,14500.0,Manual,1,Honda,Honda City,2019,1100000.0,Third Party insurance,17.14,1497.0,117.6,145.0,5
Diesel,Sedan,120000.0,Manual,3,Mahindra,Mahindra Verito,2016,260000.0,Third Party insurance,21.03,1461.0,65.0,160.0,5
Petrol,Hatchback,68000.0,Automatic,2,Hyundai,Hyundai i10,2010,395000.0,Comprehensive,19.2,1197.0,80.0,11.4,5
Petrol,Sedan,25887.0,Manual,1,Hyundai,Hyundai Xcent,2019,681000.0,Third Party insurance,20.14,1197.0,81.86,113.75,5
Petrol,Hatchback,74094.0,Manual,1,Maruti,Maruti S-Presso,2020,405000.0,Comprehensive,21.7,998.0,65.71,89.0,5
Petrol,Hatchback,40000.0,Automatic,1,Honda,Honda Jazz,2018,765000.0,Comprehensive,19.0,1199.0,88.7,110.0,5
Diesel,Hatchback,91045.0,Manual,1,Maruti,Maruti Ritz,2014,487000.0,Third Party,23.2,1248.0,73.94,190.0,5
Diesel,SUV,80033.0,Manual,1,Mahindra,Mahindra XUV500,2018,1474000.0,Third Party insurance,15.1,2179.0,152.87,360.0,7
Diesel,SUV,70000.0,Automatic,2,Mahindra,Mahindra XUV500,2017,1340000.0,Third Party insurance,16.0,2179.0,140.0,330.0,7
Petrol,MUV,13957.0,Automatic,1,Renault,Renault Triber,2021,770000.0,Comprehensive,18.2,999.0,71.01,96.0,7
Petrol,Hatchback,34140.0,Automatic,2,Maruti,Maruti Baleno,2018,818000.0,Third Party insurance,21.4,1197.0,83.1,115.0,5
Petrol,SUV,20056.0,Manual,1,Ford,Ford Ecosport,2017,724000.0,Comprehensive,17.0,1497.0,121.31,150.0,5
Petrol,Hatchback,38233.0,Automatic,3,Maruti,Maruti Celerio,2016,468000.0,Comprehensive,26.0,998.0,65.71,89.0,5
Petrol,Sedan,100000.0,Manual,1,Volkswagen,Volkswagen Jetta,2013,500000.0,Third Party insurance,14.69,1390.0,120.33,200.0,5
Diesel,SUV,50000.0,Manual,2,Ford,Ford Ecosport,2016,600000.0,Third Party insurance,22.77,1498.0,98.59,205.0,5
Diesel,SUV,70000.0,Manual,2,Mahindra,Mahindra XUV500,2017,1350000.0,Third Party insurance,16.0,2179.0,140.0,330.0,7
Petrol,Hatchback,44000.0,Manual,1,Hyundai,Hyundai Grand i10,2016,525000.0,Comprehensive,18.9,1197.0,82.0,114.0,5
Petrol,Hatchback,90000.0,Manual,2,Hyundai,Hyundai Getz,2006,175000.0,Third Party insurance,15.3,1341.0,83.0,115.0,5
Petrol,Sedan,30000.0,Automatic,1,Maruti,Maruti Ciaz,2016,725000.0,Third Party insurance,19.12,1373.0,91.1,130.0,5
Petrol,Hatchback,50000.0,Manual,1,Hyundai,Hyundai Grand i10,2018,550000.0,Third Party insurance,18.9,1197.0,81.86,113.75,5
Petrol,Hatchback,98000.0,Manual,1,Maruti,Maruti Swift,2019,650000.0,Comprehensive,22.0,1197.0,81.8,113.0,5
Petrol,Hatchback,47000.0,Automatic,1,Honda,Honda Jazz,2017,775000.0,Comprehensive,18.2,1199.0,88.7,110.0,5
Petrol,Sedan,70000.0,Manual,1,Hyundai,Hyundai Verna,2019,900000.0,Third Party insurance,17.0,1591.0,121.3,151.0,5
Petrol,Hatchback,16998.0,Manual,1,Maruti,Maruti Alto 800,2020,408000.0,Comprehensive,22.05,796.0,47.33,69.0,5
Petrol,Hatchback,15256.0,Automatic,1,Hyundai,Hyundai Grand i10,2017,642000.0,Comprehensive,18.9,1197.0,81.86,113.75,5
Petrol,Sedan,70000.0,Manual,1,Hyundai,Hyundai Verna,2019,900000.0,Third Party insurance,17.0,1591.0,121.3,151.0,5
Petrol,Hatchback,4495.0,Automatic,1,Datsun,Datsun RediGO,2020,521000.0,Comprehensive,22.5,999.0,67.0,91.0,5
Petrol,MUV,34561.0,Manual,1,Renault,Renault Triber,2020,695000.0,Zero Dep,20.0,999.0,71.01,96.0,7
